SAMPLINGPOINT_LOCALID,DATETIME_BEGIN,DATETIME_END,PROPERTY,VALUE_NUMERIC,UNIT,STATIONCLASSIFICATION,AREACLASSIFICATION,ALTITUDE,STATIONCODE,STATIONNAME,LONGITUDE,LATITUDE,MUNICIPALITY,CALCULATED
SPO.IT2012A_1_UV-FL_2010-10-03_00:00:00,20231026000000,20231026000000,SO2,3.994737,Âµg/m3,background,suburban,62.0,IT2012A,MALAGROTTA,12.345589999617944,41.87478299970997,VIA PAOLO EMILIO PAVOLINI 69/71 - Roma (RM),True
SPO.IT2010A_1_UV-FL_2011-02-04_00:00:00,20231026000000,20231026000000,SO2,0.147325,Âµg/m3,background,urban,16.0,IT2010A,CENPT1,8.40527799967746,40.831388999757074,via Pascoli PORTO TORRES (SS) - Porto Torres (SS),True
SPO.IT2009A_1_UV-FL_2011-02-09_00:00:00,20231026000000,20231026000000,SO2,0.7996266,Âµg/m3,background,urban,275.0,IT2009A,CENS16,8.57611000011587,40.72443999968323,VIA DE CAROLIS - SASSARI  (SS) - Sassari (SS),True
SPO.IT2008A_1_UV-FL_2011-02-17_00:00:00,20231026000000,20231026000000,SO2,0.4102867,Âµg/m3,background,urban,4.0,IT2008A,CESGI1,8.605278000048871,39.88527800029532,via Pauli Figu S.GIUSTA - Santa Giusta (OR),True
SPO.IT0459A_1_UV-FL_1997-09-02_00:00:00,20231026000000,20231026000000,SO2,7.953333,Âµg/m3,background,suburban,15.0,IT0459A,CHIARAVALLE2,13.34194000005023,43.59888999985952,VIA GRANCETTA - Chiaravalle (AN),True
SPO.IT0448A_1_UV-FL_1994-01-01_00:00:00,20231026000000,20231026000000,SO2,1.421053,Âµg/m3,background,urban,1.0,IT0448A,VE - Sacca Fisola,12.313889000315374,45.42944399980085,"SACCA FISOLA, VENEZIA",True
SPO.IT0267A_1_UV-FL_1983-01-01_00:00:00,20231026000000,20231026000000,SO2,1.71571,Âµg/m3,background,suburban,80.0,IT0267A,TAVAZZANO,9.414721999997932,45.3294439997823,Cascina Bagnolo - Tavazzano con Villavesco (LO),True
SPO.IT2312A_1_UV-FL_2021-03-24_00:00:00,20231026000000,20231026000000,SO2,10.40826,Âµg/m3,background,urban,7.0,IT2312A,Gela - Tribunale,14.261254000417393,37.065104999861,"Gela, Via Generale Cascino n.359",True
SPO.IT2309A_1_UV-FL_2021-04-30_00:00:00,20231026000000,20231026000000,SO2,5.14219,Âµg/m3,background,suburban,34.6,IT2309A,Barcellona Pozzo di Gotto,15.231208999587441,38.16029000031074,"Barcellona Pozzo di Gotto, Via Ragusa n.20",True
SPO.IT1947A_1_UV-FL_2009-07-14_00:00:00,20231026000000,20231026000000,SO2,0.9909428,Âµg/m3,background,urban,56.0,IT1947A,CENSA3,9.008889000061771,39.06666700002628,VIA ROSSINI - Sarroch (CA),True
SPO.IT1936A_1_UV-FL_2008-10-14_00:00:00,20231026000000,20231026000000,SO2,1.0,Âµg/m3,industrial,suburban,1.0,IT1936A,VE - Malcontenta,12.205556000280408,45.43833299970241,Via Lago di Garda,True
SPO.IT1899A_1_UV-FL_2008-09-25_00:00:00,20231026000000,20231026000000,SO2,0.0,Âµg/m3,background,urban,160.0,IT1899A,Misterbianco,15.010788000307391,37.51571400020742,"Misterbianco, Contrada Milicia n. 5",True
SPO.IT1898A_1_UV-FL_2008-09-16_00:00:00,20231026000000,20231026000000,SO2,0.8918585,Âµg/m3,background,urban,40.0,IT1898A,Trapani,12.546893999845675,38.01236500030658,"Trapani, Viale Marche n.4 c/o Villa Comunale",True
SPO.IT1897A_1_UV-FL_2008-01-01_00:00:00,20231026000000,20231026000000,SO2,5.396235,Âµg/m3,industrial,urban,319.0,IT1897A,Lavello,15.78762600040742,41.04600299975454,Via Lombardia - Lavello (PZ),True
SPO.IT1895A_1_UV-FL_2007-01-10_00:00:00,20231026000000,20231026000000,SO2,6.83125,Âµg/m3,industrial,rural,55.0,IT1895A,Pisticci,16.548430999572197,40.42037699999685,Pisticci Scalo - Pisticci (MT),True
SPO.IT1890A_1_UV-FL_2008-05-14_00:00:00,20231026000000,20231026000000,SO2,4.892403,Âµg/m3,background,urban,925.0,IT1890A,Enna,14.281462999613929,37.564124999674135,"Enna, Via Valverde n.104",True
SPO.IT1889A_1_UV-FL_2008-04-18_00:00:00,20231026000000,20231026000000,SO2,26.54842,Âµg/m3,background,urban,101.0,IT1889A,Termini Imerese,13.687986999775884,37.97791100016522,"Termini Imerese, Via Vito Jevolella n.2",True
SPO.IT1865A_1_UV-FL_2006-11-30_00:00:00,20231026000000,20231026000000,SO2,4.622106,Âµg/m3,background,rural,16.0,IT1865A,SCHIVENOGLIA,11.070830000369234,44.99694000011139,lott.ne artigianale - Schivenoglia (MN),True
SPO.IT1827A_1_UV-FL_2007-01-01_00:00:00,20231026000000,20231026000000,SO2,7.793334,Âµg/m3,background,urban,100.0,IT1827A,Ancona Cittadella,13.508609999776109,43.61167000005721,Parco Cittadella - Ancona (AN),True
SPO.IT1743A_1_UV-FL_2011-02-10_00:00:00,20231026000000,20231026000000,SO2,2.378046,Âµg/m3,background,urban,162.0,IT1743A,MONZA - VIA  MACHIAVELLI,9.274440000064963,45.58111000029777,via MACHIAVELLI - Monza (MB),True
SPO.IT1742A_1_UV-FL_2006-03-06_00:00:00,20231026000000,20231026000000,SO2,6.53875,Âµg/m3,industrial,rural,604.0,IT1742A,Viggiano,15.90458000017173,40.314068000051805,C.da Guardemauro - Viggiano (PZ),True
SPO.IT1741A_1_UV-FL_2006-04-15_00:00:00,20231026000000,20231026000000,SO2,4.306375,Âµg/m3,industrial,rural,63.0,IT1741A,Ferrandina,16.49620900000524,40.48584599992823,Zona Industriale - Ferrandina (MT),True
SPO.IT1740A_1_UV-FL_2006-03-08_00:00:00,20231026000000,20231026000000,SO2,0.8316875,Âµg/m3,industrial,rural,187.0,IT1740A,San Nicola di Melfi,15.722746000072053,41.067054999804995,Zona Industriale - Melfi (PZ),True
SPO.IT1661A_1_UV-FL_2004-01-01_00:00:00,20231026000000,20231026000000,SO2,1.94,Âµg/m3,traffic,suburban,28.0,IT1661A,SANTO STEFANO MAGRA,9.918709999765085,44.15466000020794,USCITA RACCORDO AUTOSTRADALE - SANTO STEFANO DI MAGRA (SP),True
SPO.IT1549A_1_UV-FL_2016-01-01_00:00:00,20231026000000,20231026000000,SO2,5.64,Âµg/m3,background,suburban,120.0,IT1549A,CAMPORA - CAMPOMORONE,8.873830000125091,44.51858999974861,VIA ALLA CAFFARELLA - CAMPOMORONE (GE),True
SPO.IT1548A_1_UV-FL_2002-12-31_00:00:00,20231026000000,20231026000000,SO2,2.95,Âµg/m3,background,rural-nearcity,275.0,IT1548A,BOLANO,9.897689999733418,44.18308999997946,Strada provinciale BOLANO - BOLANO (SP),True
SPO.IT1493A_1_UV-FL_2014-02-24_00:00:00,20231026000000,20231026000000,SO2,1.452,Âµg/m3,traffic,suburban,33.0,IT1493A,NA09 I.T.I.S. ARGINE,14.341079999770034,40.86427000012032,"VIA ARGINE, 902 - Napoli (NA)",True
SPO.IT1491A_1_UV-FL_2017-01-01_00:00:00,20231026000000,20231026000000,SO2,5.552,Âµg/m3,traffic,urban,13.0,IT1491A,NA07 ENTE FERROVIE,14.271670000272739,40.853609999756266,"CORSO NOVARA,10 - Napoli (NA)",True
SPO.IT2318A_1_UV-FL_2021-03-15_00:00:00,20231026000000,20231026000000,SO2,1.790725,Âµg/m3,background,rural-regional,186.0,IT2318A,TP - Diga Rubino,12.718020000011954,37.882475999802686,"Trapani, c/o Diga Rubino",True
SPO.IT2316A_1_UV-FL_2021-03-30_00:00:00,20231026000000,20231026000000,SO2,4.831594,Âµg/m3,background,suburban,129.4,IT2316A,Solarino,15.131752000448268,37.09627600012151,"Solarino, Circonvallazione Padre Serafino Maria Paolo Gozzo c/o Isola Ecologica",True
SPO.IT1286A_1_UV-FL_1983-01-01_00:00:00,20231026000000,20231026000000,SO2,0.4280421,Âµg/m3,traffic,urban,80.0,IT1286A,LODI Vignati,9.485555999900459,45.30527800013927,via vignati - Lodi (LO),True
SPO.IT1277A_1_UV-FL_1998-03-01_00:00:00,20231026000000,20231026000000,SO2,7.963177,Âµg/m3,background,urban,39.0,IT1277A,CENSN1,9.69443999976695,40.57500000010204,VIA NAPOLI - Siniscola (NU),True
